filename,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,F0,ZCR,Gender
2.wav,-233.27454,190.48538,-40.847126,42.041687,-0.14792925,-31.005472,-11.735155,-22.501705,4.9830647,-2.3276477,-14.081411,-1.5587153,0.39685866,3.344594,-10.939423,-5.2857227,7.590685,-11.468164,-8.596027,0.7362459,172.29894081898763,0.043914794921875,1
528.wav,-192.77841,173.20093,-32.9346,34.84224,-10.251722,-2.4460764,-10.719002,-31.41569,-7.181885,-15.952341,7.3603983,8.259106,-0.5757481,3.0592825,-12.714123,-3.2809048,-6.0035267,-6.103626,0.5843717,-14.934654,302.4348318484021,0.05047607421875,0
7.wav,-141.33504,171.11035,-48.847332,76.375626,-12.795637,-4.761256,10.800675,-25.16091,19.470032,-2.6147494,-5.899527,10.301971,-2.202354,0.6758852,-12.025938,-8.965077,0.5939661,-7.192258,-3.0985909,3.6069474,156.72499792418793,0.072723388671875,1
287.wav,-234.90988,161.73752,-74.06055,30.682487,-40.611862,-28.120552,12.370611,-11.9176445,1.4721731,-19.840733,-12.691373,-4.0314407,-12.45714,-5.938093,-16.434168,-6.7992973,-0.9741997,-8.972012,-2.946065,-3.7621562,319.9696818522225,0.07147216796875,0
772.wav,-281.67712,137.04012,17.68494,87.11049,-27.008955,-27.795712,10.4809885,-21.206875,-7.850132,-20.051142,-7.819174,4.8968725,-9.08461,2.6714487,-5.5767317,-6.978738,1.6870147,-7.600176,-7.8906317,-5.1538076,185.3524374420788,0.08056640625,1
990.wav,-244.14873,144.03914,-47.77618,44.6697,-13.585078,-19.841541,6.1707497,-19.789398,3.6102118,-0.91634697,-2.973452,-0.20577765,-11.821681,0.3545884,-8.889189,-13.036104,-0.24796344,-9.573877,-7.340317,1.8388742,323.81435916236705,0.078704833984375,0
674.wav,-240.69365,128.54755,-22.240509,27.72284,-14.322966,-16.08572,12.02298,-7.485802,-5.318063,-18.442516,-23.486076,-18.164038,-19.135345,-3.6645148,-4.4170475,-3.72888,0.85474545,-7.8173294,-4.9849696,-0.43002975,374.3135389695992,0.03350830078125,0
809.wav,-202.60837,171.633,-20.630074,42.168335,-8.302231,5.778162,20.906002,-15.153162,10.808872,-5.4142075,-10.557589,6.1622477,-5.676486,0.06994617,-4.0590734,-4.1073875,0.66591954,-7.4846435,-4.036724,-5.6322803,144.3610023916315,0.0380859375,1
6.wav,-282.81506,125.03801,-22.090393,50.504894,-37.90606,-25.136831,3.9237776,-16.456306,0.8113141,-17.753319,-0.47535884,-1.1025641,-11.545027,8.239254,-10.164007,-0.1435946,6.3422866,-11.947685,-2.285502,-5.371169,194.67373014665424,0.08563232421875,1
9.wav,-206.74213,164.87988,-54.2667,55.61741,1.0026292,-15.13036,-16.62913,-44.182396,-8.988295,-29.708832,-20.361164,-5.480997,-25.050354,0.75525784,-9.248025,-12.922765,8.254793,-16.70505,-10.346192,4.6491566,181.68328705642497,0.043487548828125,1
2.wav,-142.10214,195.76622,-43.922947,58.338585,-18.223597,10.316948,23.772522,-8.94062,20.059841,-1.1062955,11.364758,9.205655,-4.274597,4.0250645,-7.948685,-1.5258603,-2.7224119,-2.124179,-0.05663097,-5.905486,75.5535170328416,0.039581298828125,1
26.wav,-247.12842,198.21713,-37.529972,42.097633,11.587805,-5.2414784,23.413616,4.6975536,4.9376917,-1.6123369,-0.38141966,2.5097158,-0.55111325,6.007472,-1.3960545,-0.11268389,3.3267632,1.9939258,7.4675703,5.446724,0.0,0.035919189453125,1
184.wav,-214.11523,168.95285,-53.021507,32.84067,10.324371,15.482735,10.550432,-36.61171,-15.402462,8.995346,21.613043,-2.745838,-6.25658,25.758604,-7.158093,-23.16593,2.7650044,-11.568882,-16.37374,-4.2413554,163.8313919925033,0.067169189453125,1
6.wav,-223.50172,191.02913,-74.363785,30.84735,-29.67297,-4.7571273,-10.422323,-40.455414,4.8784294,-31.272236,-8.188186,-3.095997,-25.362392,8.660449,-24.438313,-16.498508,9.757857,-21.663157,-4.717429,-0.27949625,211.043831061039,0.080718994140625,1
8.wav,-204.79855,196.06415,-30.897251,63.840004,-9.532792,-12.013649,7.0033693,-32.113136,12.185659,-4.6076527,-17.695011,5.566885,-7.2563844,8.929506,-1.9587901,-13.830086,6.1008444,-7.0815134,-5.813243,4.1325827,140.17329798504363,0.043701171875,1
94.wav,-199.97563,205.1724,-81.53956,19.920786,-34.873108,-17.94233,1.2801949,-15.114475,17.158598,-17.236744,-19.29564,-6.492669,-11.033152,-11.1335335,-14.157515,5.9694223,-3.3499813,-5.49618,5.2566156,-4.3662195,126.2129482005536,0.08355712890625,0
200.wav,-218.36954,127.230576,-47.269836,93.68822,4.891193,-22.31586,24.667723,-5.153551,-5.6481466,-15.750344,-8.379795,-5.500408,-20.092575,-7.7959948,-9.040794,-6.9851966,-3.268176,-11.508337,-4.5511255,-0.27907115,223.82157884130896,0.070465087890625,1
8.wav,-251.42897,212.19489,-14.655165,43.69301,22.45268,-2.5890834,16.362732,1.3912926,3.6635768,6.3015428,4.6598535,0.5725153,-0.8329843,11.238133,2.5748718,-3.086071,2.4243279,-2.8854496,-1.5700277,-0.3257013,82.73396952410332,0.022705078125,1
8.wav,-230.99857,156.80396,-28.356256,25.430637,-29.861515,-15.479402,-25.59785,-12.738485,9.4798355,-36.578323,-9.520594,0.46012467,-13.676656,-10.639397,-9.279087,3.1355934,-5.267379,-2.2984164,-0.78109586,-7.7151585,259.5814469781352,0.108306884765625,0
227.wav,-272.9293,128.20358,-5.3352194,90.83124,-25.055344,-2.9926453,-11.205286,-17.39299,-0.17052698,-19.085928,15.135877,-13.668258,-7.296931,1.4113634,-22.487408,5.458727,-1.1028022,-11.738361,-0.1293332,-5.238378,159.00791715217545,0.138092041015625,1
1.wav,-175.13986,196.55702,-35.565964,60.050545,-11.883361,-20.36987,0.4702933,-25.708569,-2.676483,-14.669884,-8.345787,-2.6625729,-11.681897,-1.526417,-10.824123,-3.9651785,-2.2628849,-14.514007,-10.864308,-8.989706,144.48644709820402,0.040924072265625,1
5.wav,-236.34256,148.49402,-25.435688,47.19157,1.501334,9.552256,-1.5002933,-34.21913,-2.8458138,-6.517127,0.104252815,-7.4601183,2.0488567,19.394495,-19.203653,-6.187435,3.341404,-15.297752,-4.740116,-12.793165,176.51302428894772,0.05706787109375,1
8.wav,-211.67316,153.51047,-57.24408,-5.5275316,-6.984108,-4.514021,-2.4977994,-10.926502,-0.94883764,-21.819672,-20.691486,-8.268517,-4.4504266,-7.965372,-17.087849,-6.271656,-12.628614,-16.17186,-4.978551,-9.318386,284.5807740651851,0.098358154296875,0
678.wav,-192.46933,162.65448,-53.469902,43.718994,-37.04614,-15.153706,-0.58483744,-16.353676,19.205215,-15.9017515,-17.658915,-18.778217,-11.392865,5.290654,-18.46039,-8.544649,-8.34469,-4.4041967,5.5051203,-8.275276,309.18626649872414,0.05328369140625,0
539.wav,-257.3318,166.74992,-3.280695,40.64396,6.8743186,-17.741203,-6.7674685,-27.205917,-13.577876,-9.565834,-11.068759,-1.2848859,-11.431202,-0.34829283,4.5656056,-12.065157,-3.7824452,-1.0770687,-10.934761,-6.2575045,226.4763002930709,0.039154052734375,1
3.wav,-237.21509,145.75053,-70.42937,100.736755,-14.982534,-24.078693,-8.962038,-18.677402,28.88052,-25.871975,-8.14286,4.7845316,-18.68723,13.890569,-7.002304,-6.5213747,9.27486,-10.228985,-7.9892645,-3.4812658,141.47670625963443,0.10760498046875,1
1.wav,-209.35707,181.99332,-19.685629,41.698723,3.8138804,-12.225554,-0.83320695,-15.781906,-2.465795,-7.2735095,-4.4130588,-7.458957,-12.191841,2.6275182,-2.819378,-3.1007023,-3.975924,-7.759733,-1.02715,-6.545989,169.25585309338325,0.03546142578125,1
6.wav,-209.6127,165.49219,-32.982887,57.875767,-1.4007481,-16.476196,-5.6400604,-27.891056,3.2268276,-7.532607,-4.9698586,8.925962,-6.3635445,0.46688518,-6.3692045,-17.024078,-6.9389124,-5.474002,-7.4327345,-7.0146093,166.557521964958,0.02996826171875,1
985.wav,-249.45822,159.4866,-44.415672,7.708524,-15.197491,-26.914183,0.31263018,-21.59985,-1.063107,12.043638,-17.605684,-18.486984,-1.6086757,-2.4824913,-14.347652,-4.1425595,5.048255,-8.807898,-9.544769,-4.0843678,358.0319378743233,0.0750732421875,0
288.wav,-181.23938,115.67254,-53.45367,87.99386,-29.563145,0.811776,2.8609607,-32.431656,5.182431,-14.456664,-12.011609,-15.288642,-5.07905,-4.1081014,-13.170902,2.165938,-2.0376189,2.0000648,-5.168336,-11.94132,331.9724559264591,0.132720947265625,0
1.wav,-199.5363,177.07172,-58.030838,38.18177,-44.348125,-3.894021,14.6734705,-45.484695,-2.336457,-6.0596404,-1.4912641,4.3566027,-11.873438,5.6243553,-7.831955,-11.08934,1.6304448,-10.588835,-8.326496,-5.5311003,204.84051029643257,0.069915771484375,1
312.wav,-208.56654,173.76892,-3.6807485,46.260742,-21.887108,-31.669575,-14.41543,-18.703785,4.0709934,-8.369849,-7.7958565,-11.898077,-16.943562,-8.697106,-17.901146,-7.805171,-7.468026,-9.866672,2.4025016,-4.6000476,348.3616308661833,0.058807373046875,0
1.wav,-216.7157,168.92163,-34.57307,44.73584,-13.09834,2.8388782,4.9224563,-26.500856,3.6578598,-15.717691,-6.968332,-1.4105083,-11.377521,6.099005,-6.9385285,-0.6355941,7.380563,-7.310417,1.1638062,0.5675421,104.9178796243532,0.073333740234375,1
1.wav,-230.19614,145.68246,-62.2159,55.56792,-34.345192,9.990754,-14.354895,-40.92138,-4.4605,-19.195383,3.187705,-27.706154,8.604989,29.11718,-29.75211,7.4571104,9.403891,-21.195164,0.8079271,-2.8878193,186.77009516174704,0.1240234375,1
849.wav,-295.97052,117.21572,-1.402531,19.979895,-14.268781,-1.3544881,-14.331661,-17.618805,22.050825,-7.904102,-13.267076,0.0001951456,-10.850277,-6.897496,-7.665635,9.68673,29.200943,33.83777,29.765156,1.2174029,500.43268177934647,0.043853759765625,0
180.wav,-278.84338,171.13715,-1.4560658,26.602081,-26.267284,-9.77121,9.894138,-31.379297,-14.880701,-15.870262,-9.751777,3.8218617,-10.773289,6.170856,2.5927463,-11.446009,0.15918462,-6.6857986,-8.550848,-3.7288842,131.71126497390262,0.045379638671875,1
385.wav,-202.80716,163.82245,-31.748184,47.84938,-17.37511,-2.2402565,-2.6374428,-43.572014,-19.492264,-5.920986,-2.8466535,-16.224466,-5.954687,-3.8774934,-9.569754,2.7865262,-15.155607,-14.09598,-6.3262815,-13.228295,212.19344017019185,0.07037353515625,1
7.wav,-206.38354,186.3345,-20.495121,62.857906,2.6056783,-1.4410145,11.592185,-23.729496,-4.816594,-8.859232,1.8204447,3.3912888,-6.5386486,6.1648335,-7.472654,-1.9292612,2.997653,-10.830202,-5.694904,-4.798957,125.3786128876186,0.036285400390625,1
785.wav,-202.20728,156.63383,-43.603348,104.09053,-27.049168,-20.570217,6.4993687,-29.207972,3.548706,-21.304125,-8.957727,0.9586619,-8.173412,6.708393,-5.103842,-3.2409558,2.4927206,-5.786565,-7.7976174,-2.9716816,236.01295008531065,0.12359619140625,1
4.wav,-246.01067,157.68329,2.3918657,41.568047,5.9693384,14.340968,11.589024,-6.8026714,13.925072,7.77713,15.036903,8.531512,-1.2193425,11.68564,5.832779,7.5476837,3.356254,-1.3344433,2.3356907,-5.8526263,182.0431900799867,0.0123291015625,1
688.wav,-272.81573,161.00357,10.803307,46.700523,-27.327208,-40.465706,-6.084856,-21.247524,-12.755089,0.5736608,-6.0427437,-17.293848,-2.0957105,-6.7678204,-24.65786,-6.0294895,-8.166149,-6.306366,-1.0078722,-18.1792,278.01454839051183,0.05340576171875,0
634.wav,-276.8526,161.51425,-2.5343943,74.63861,1.4580674,-8.68485,14.218427,-25.420254,-2.5315053,-9.822226,-13.71607,-0.068178356,-16.232769,7.566115,5.565458,-11.527198,8.195772,-1.2731149,-5.5532155,3.171257,134.14367184680324,0.02691650390625,1
2.wav,-206.75528,168.13763,-31.763136,67.210434,-18.838312,-0.69200104,18.822105,-35.461647,-9.306832,-4.5725226,3.391683,-6.321246,-18.575413,0.09009671,-10.778808,-8.658677,-3.4071665,-6.7878785,0.8574704,-1.6698633,168.78699267650052,0.037628173828125,1
7.wav,-185.09329,146.41418,-47.001755,80.702034,-8.838278,0.055899262,-12.9220295,-31.75694,10.775962,-10.575342,-0.75906014,-3.325091,-3.8008351,1.4043001,-7.7253695,-0.7300512,-3.9919882,2.8653278,-2.540749,-7.531967,0.0,0.102874755859375,1
289.wav,-243.22458,170.27313,-32.3635,53.6068,1.1351404,-0.5242978,0.69992995,-29.06553,-5.7265315,-14.85783,-7.384663,-3.673469,-4.2132745,8.2051325,-7.8577027,-5.284871,1.9930141,-3.4975324,-4.3756266,-4.0848894,208.52295471888928,0.06280517578125,1
828.wav,-277.76935,171.17505,-6.3342295,30.21174,19.813389,7.76423,10.740562,-10.473406,-7.76497,-11.846791,-9.156075,2.2923155,-2.4064224,-3.5101883,-6.34597,-4.0244017,-1.6138577,-7.646719,-3.827404,-2.2311254,169.76147138744807,0.020843505859375,1
26.wav,-226.27667,120.915726,-20.42781,87.39759,-28.068903,-27.99777,-8.090008,-16.126444,15.677694,-19.52471,-7.4996433,1.5440905,-14.045174,-12.743904,-18.214928,-3.3667436,-10.336532,-18.072132,-7.2137585,-9.921593,278.51179483433066,0.118255615234375,0
367.wav,-196.75937,155.02118,-86.56686,47.704674,-17.273962,-47.301777,-14.062042,-20.9446,-20.988285,-21.223675,-8.652508,-21.845152,-2.3581896,-8.016253,-32.281418,0.5673953,-12.858956,-14.638147,-1.7214153,-16.66304,269.32570667493144,0.085235595703125,0
1.wav,-189.30112,152.2703,-51.17187,87.231415,-15.235205,8.523995,-11.906482,-14.855049,14.017389,-28.485897,-0.13183951,-4.230128,-3.8419929,7.447455,-10.858936,-1.5363761,7.2214255,-4.500478,-3.8474581,4.711511,155.68952415839573,0.116424560546875,1
9.wav,-189.61063,185.35834,-41.658287,15.95045,-17.39859,-6.0449243,-2.6665196,-33.54695,-5.379925,-13.773323,-7.748252,3.4646163,-2.5481713,5.8587437,-10.737778,-2.7716093,0.33889365,-17.626389,-0.25878567,-2.196193,184.95631396773524,0.05072021484375,1
342.wav,-230.9234,169.61879,-7.943136,21.80385,-29.140545,-10.387834,-14.867522,-32.729874,8.529414,-12.199312,-18.238792,-6.375115,-14.800609,-11.00412,-12.805028,-10.511002,-10.207954,-7.0218983,-7.228533,-11.832357,288.0181024168401,0.034576416015625,0
1.wav,-260.4962,190.25749,6.0602655,58.188843,-16.89,-0.059426785,7.0512333,-24.665104,6.167531,-8.373694,-2.5239105,6.834184,2.6506486,18.183174,-0.10425979,-6.4579525,4.9923506,-1.2186909,-2.9087276,-1.0818939,192.8652024921884,0.07342529296875,1
4.wav,-252.66713,191.0319,-10.606532,62.55085,2.4868042,-17.366604,-16.24304,-29.633707,-9.467004,-8.461037,17.819313,5.038867,-13.354154,7.8669453,-7.7351894,-9.596548,6.1698914,-0.28260612,-7.8074036,-10.274872,135.46341451891644,0.036773681640625,1
4.wav,-168.9692,140.2555,-59.24526,36.7222,-22.608768,-6.7716017,-16.677324,-16.421066,25.79202,-23.867977,-24.429787,-12.591174,-8.696814,-1.0231965,-14.421796,-5.0506496,-6.03135,-8.234812,-4.8723826,-5.783417,293.5143055727156,0.06585693359375,0
862.wav,-258.45087,173.63324,-22.644989,30.236443,0.6395092,2.9239845,-6.4762154,-18.689508,12.903909,2.659504,-9.882478,-7.5379014,10.809095,-1.4517484,-18.162664,3.83259,-8.896414,-5.6389647,-0.7321603,-10.964825,311.6585436269724,0.065399169921875,0
777.wav,-204.48932,198.84653,-5.650705,55.79519,-3.0908613,-24.096422,-4.0661297,-27.455978,-8.389023,-9.129383,-3.9952345,5.6935596,-17.932045,-9.758055,4.316642,-3.805103,-11.765261,-10.708016,-3.1891298,-4.560263,193.1714255904525,0.03338623046875,1
1.wav,-163.92686,164.44606,-37.383293,63.575214,-21.909904,8.253052,2.1639013,-33.442104,9.408942,-9.636785,11.471479,-3.0562892,-11.906572,19.96785,-10.832246,-4.3968134,4.351638,-4.3096075,-0.13051867,-9.325819,158.99706297568926,0.0767822265625,1
2.wav,-161.49156,170.15662,-53.019455,79.91731,0.98647034,-1.6510854,-1.9223435,-22.640774,13.504837,-8.491463,-0.9580009,2.0057826,0.6511071,12.447045,-3.894009,-1.5139757,6.4028606,0.85168433,-3.4603982,2.5936751,135.73849302408357,0.06072998046875,1
568.wav,-208.9589,208.45346,-26.89344,47.12578,-21.33561,-12.694863,18.101019,-24.671917,5.2454605,-6.680424,-22.167324,2.6507862,-3.7031584,-6.1643095,-5.5504775,0.9542298,0.06813562,-8.715726,0.27270687,-7.2691164,130.86517723022163,0.039703369140625,1
283.wav,-193.9675,170.84332,-42.394012,35.223408,-11.898994,8.237852,4.3522844,-24.620358,6.339856,-17.893518,-5.973868,-0.17378628,-10.232009,9.824224,-5.2252874,-3.0010474,-0.18194176,-9.12599,1.6997455,-1.8556654,329.1529281564011,0.082855224609375,1
92.wav,-329.12512,174.97751,-74.802315,26.872398,-20.287949,-20.0054,1.7319119,-24.915842,-2.2583952,-12.03096,-13.848188,-9.878981,-12.908842,-3.7910645,-6.616825,-1.2357329,-0.66541314,2.735454,0.79881823,-8.250487,370.3237557148782,0.08087158203125,0
573.wav,-118.756294,197.84518,-69.930305,44.540485,-39.949944,-19.81774,23.625519,-19.584013,10.82608,1.4808012,-10.135095,-2.8635035,-7.075081,-6.2335997,-7.2148485,3.7495093,-2.9011176,-4.126055,0.61111575,-8.7703705,69.4105213118713,0.103668212890625,1
628.wav,-196.08328,117.043,-24.908424,59.781174,-24.108501,-16.026533,8.481878,-26.165257,1.1854328,-6.167519,-10.944281,-1.5168673,-2.4490373,1.4195269,-3.8483474,8.479507,18.711803,20.174316,18.035341,10.273311,487.0575734797249,0.0631103515625,0
7.wav,-263.16248,203.56766,-25.430698,44.378967,-1.540935,-3.6701007,2.436324,-27.152225,-0.026084185,-8.5266,-3.764517,1.1683358,-10.34852,8.9909935,-2.0288396,-8.1238,-0.8170234,-10.709599,-1.699568,2.5693703,133.64396090673645,0.039520263671875,1
2.wav,-194.42375,196.57744,-40.859943,49.023636,-13.816011,-0.17968464,7.9781704,-25.662361,4.5180864,-15.7971525,-12.25601,-2.0691879,-7.1670165,4.617934,-8.011589,-4.123723,-0.5438722,-12.7771015,-9.033554,-5.8013964,119.77247452006904,0.051666259765625,1
2.wav,-134.82262,171.94667,-60.22722,66.00699,-24.400885,-3.0132403,10.633354,-18.925493,27.933891,-0.34001732,3.427793,2.0792956,-11.429613,7.542427,-12.152676,-2.3148987,7.2458925,-4.9813943,6.832251,-2.7544763,183.9347801786936,0.066253662109375,1
1.wav,-226.62859,192.59528,-32.92015,30.218586,-10.892384,-25.361504,-13.36577,-13.650024,18.164158,4.9787216,7.089477,9.82926,3.9270377,16.54937,-4.075715,-3.4052982,6.8105555,-7.4036856,-3.217847,-4.652666,185.3280759811097,0.043701171875,1
5.wav,-214.83072,150.6223,-46.59706,66.83525,-0.82113254,-11.889286,8.300354,-26.896442,-13.2340765,-38.926086,-31.750822,-3.4353209,-15.19579,-8.852056,-15.330902,-15.323206,2.128403,-2.968074,-9.531576,-6.1327705,121.77445608215788,0.089385986328125,1
403.wav,-284.58893,140.63889,4.8442717,51.34346,-0.71338403,-33.65599,-23.601135,-22.476183,-1.7231221,-13.778879,-15.002424,2.8277514,-1.0489119,-0.77027273,-2.0191267,-5.4933147,-6.315417,-9.406035,-9.924824,-11.86597,311.0317103642823,0.043731689453125,0
202.wav,-323.88974,100.441444,-7.4877033,23.708036,9.382955,-4.370167,-4.351928,-10.755955,-1.6387725,-16.206556,-21.712162,-9.741753,-10.741292,-9.646185,-16.101866,-11.335678,-3.8335042,-13.430127,-3.949986,-2.7500515,232.3926931461828,0.0479736328125,1
867.wav,-228.2987,205.46704,-0.41991615,-2.4072094,5.9393854,23.367027,7.572094,-19.463694,14.822163,9.452461,-19.115242,2.074152,7.7367067,-19.5411,-14.391103,4.3288717,-1.9630934,-0.6501914,-2.353385,-6.1229916,294.6751761125868,0.030548095703125,0
3.wav,-325.91605,132.61896,-52.493874,85.082016,-8.870067,-51.72055,-2.9238322,-19.630285,-3.2493558,-12.65149,-19.701597,-3.6934059,-7.415795,-5.1731896,-6.494604,-0.035452604,4.083801,-5.3990993,-0.7978012,3.2333517,0.0,0.104095458984375,1
6.wav,-330.89856,146.98776,53.294693,59.04337,9.771769,-9.492523,-0.83606243,-6.8957534,-6.4200325,-20.200733,-13.832649,-6.1500044,-13.593037,-4.7966595,-10.382854,-12.756203,-3.5478396,-8.681179,-4.327569,-0.8596005,200.3521148192528,0.019195556640625,1
5.wav,-290.55933,128.88927,11.934145,68.61147,-14.518986,25.555964,11.851924,-25.11842,-2.585886,-26.798111,-6.3950186,-14.828077,-13.079723,12.811459,-14.788988,-11.454943,-4.0104103,-11.099117,-4.775411,-5.0997753,156.99748530449932,0.091766357421875,1
1.wav,-246.72256,158.02048,-4.523986,59.62047,18.046268,-5.043657,15.370768,-6.8539133,1.992263,-2.9290476,-9.472928,0.017305017,-7.998422,-2.8598697,-6.610217,-15.213421,-8.67069,-8.078481,-2.1620767,-1.7671521,160.08314274821203,0.022918701171875,1
9.wav,-217.86676,161.02946,-42.587875,38.045822,-4.055368,-6.9117765,11.137087,-3.5813496,18.808777,1.9058974,4.6839714,7.80882,-10.368796,0.5198848,-6.75809,-6.0191054,2.4070287,-0.7575409,3.7738628,-5.536903,242.70977230324613,0.064727783203125,1
96.wav,-176.44775,167.2894,-78.29257,41.40577,-31.484013,-21.280334,-11.452683,-16.195194,13.38439,-26.077354,-13.707609,-22.913223,-14.663242,16.032166,-21.307999,-12.690271,-1.3193227,-18.102482,-13.06946,-10.829481,155.94575845154435,0.08526611328125,1
895.wav,-201.32825,195.4101,-25.146942,46.063335,-15.339448,-23.43183,13.955725,-16.312172,5.9384694,6.077926,-5.7236876,7.042891,-2.870946,-0.29835933,-0.6365982,-7.6463985,-1.6743822,-2.325255,-5.4650064,-5.7847223,163.64598309231286,0.04351806640625,1
451.wav,-279.86594,182.94162,-28.139336,30.74458,-4.587944,-32.563004,-20.090567,-25.053905,-2.0912175,2.4380689,-3.563099,-8.015825,-9.626958,-10.245645,-13.309758,-3.3285122,-12.701504,-9.613594,10.996817,-0.7007285,193.1179706844072,0.062286376953125,0
1.wav,-206.91681,192.50659,-46.515076,46.95629,-2.624958,-12.373488,4.8630877,-17.805912,7.9345026,-2.4191566,-10.628137,-0.43086112,4.286325,5.9492464,-2.653322,1.307753,-2.6675184,-3.0455124,-1.007571,-7.0543313,165.26165713709133,0.0545654296875,1
4.wav,-228.12973,164.15332,-20.160618,57.700424,-2.0429652,-7.230838,-2.907464,-13.519991,8.586424,-5.6679854,5.552487,-5.313509,-7.129195,9.681236,-8.668656,-2.1850991,-4.49047,-1.9332616,10.176525,-9.743288,217.1922620827016,0.03265380859375,1
